Order_ID,Order_Date,Product_ID,Warehouse_ID,Supplier_ID,Customer_City,Category,Product_Name,Quantity,Unit_Price,Revenue,Shipping_Cost,Delivery_Days,Order_Status,Payment_Method,Quantity outlier,Delivery date outliers
108941,1/28/2025,P0359,W02,S004,Chennai,Electronics,Monitor,18,4812,86616,419,10,Shipped,Unknown,Normal,On Time
108942,11/07/2024,P0758,W04,S004,Mumbai,Office Supplies,Printer Paper,12,3484,41808,465,2,Pending,Unknown,Normal,On Time
108943,10/07/2024,P0173,W04,S011,Chennai,Furniture,Cabinet,5,2942,14710,412,10,Shipped,Unknown,Normal,On Time
108944,1/15/2024,P0350,W03,S003,Chennai,Furniture,Chair,16,3627,58032,324,6,Pending,Unknown,Normal,On Time
108945,08/02/2025,P0425,W02,S010,Mumbai,Electronics,Keyboard,2,3876,7752,297,7,Delivered,Unknown,Normal,On Time
108946,07/03/2024,P0369,W05,S017,Chennai,Electronics,Headphones,15,2753,41295,347,8,Shipped,Unknown,Normal,On Time
108947,4/21/2025,P0745,W05,S007,Jaipur,Office Supplies,Printer Paper,19,633,12027,446,1,Pending,Unknown,Normal,On Time
108948,04/06/2024,P0762,W03,S001,Jaipur,Furniture,Table,15,3544,53160,372,7,Pending,Unknown,Normal,On Time
108949,03/03/2025,P0751,W04,S019,Jaipur,Electronics,Headphones,7,1235,8645,439,7,Cancelled,Unknown,Normal,On Time
108950,8/18/2025,P0768,W04,S001,Chennai,Office Supplies,Printer Paper,9,4278,38502,209,6,Delivered,Unknown,Normal,On Time
108951,02/08/2025,P0099,W03,S011,Hyderabad,Electronics,Laptop,6,4529,27174,329,1,Cancelled,Unknown,Normal,On Time
108952,2/13/2025,P0750,W03,S003,Vizag,Office Supplies,Marker,10,1649,16490,439,9,pending,Unknown,Normal,On Time
108953,10/02/2024,P0765,W03,S005,Bengaluru,Office Supplies,Stapler,18,4543,81774,295,8,Pending,Unknown,Normal,On Time
108954,2/13/2024,P0037,W05,S006,Kolkata,Furniture,Table,1,4628,4628,500,3,Cancelled,Unknown,Normal,On Time
108955,10/04/2024,P0177,W03,S009,Mumbai,Office Supplies,Pen,14,1329,18606,297,3,Pending,Unknown,Normal,On Time
108956,11/02/2025,P0214,W03,S001,Mumbai,Office Supplies,Printer Paper,11,2196,24156,248,4,Cancelled,Unknown,Normal,On Time
108957,06/11/2025,P0726,W01,S020,Chennai,Electronics,Headphones,20,3573,71460,225,2,Pending,Unknown,Normal,On Time
108958,8/20/2025,P0325,W01,S006,Hyderabad,Furniture,Shelf,13,3305,42965,232,10,Delivered,Unknown,Normal,On Time
108959,11/15/2025,P0356,W02,S004,Vizag,Furniture,Desk,17,1363,23171,52,3,shipped,Unknown,Normal,On Time
108960,5/29/2024,P0534,W05,S005,Ahmedabad,Furniture,Desk,8,2837,22696,484,45,Cancelled,Unknown,Normal,Delayed
108961,08/03/2024,P0730,W05,S009,Mumbai,Office Supplies,Marker,1,1773,1773,481,6,Cancelled,Unknown,Normal,On Time
108962,12/21/2024,P0705,W03,S004,Hyderabad,Furniture,Shelf,19,4023,76437,160,8,Shipped,Unknown,Normal,On Time
108963,12/27/2025,P0599,W04,S011,Chennai,Furniture,Table,18,4894,88092,113,10,Cancelled,Unknown,Normal,On Time
108964,9/14/2025,P0231,W05,S012,Mumbai,Electronics,Headphones,16,2866,45856,448,1,Shipped,Unknown,Normal,On Time
108965,2/20/2025,P0208,W04,S016,Hyderabad,Office Supplies,Notebook,10,2097,20970,344,10,Pending,Unknown,Normal,On Time
108966,11/04/2025,P0452,W02,S005,Jaipur,Electronics,Keyboard,13,493,6409,376,5,Shipped,Unknown,Normal,On Time
108967,1/23/2024,P0755,W04,S013,Vizag,Office Supplies,Printer Paper,10,2050,20500,334,8,Delivered,Unknown,Normal,On Time
108968,7/16/2024,P0387,W03,S018,Bengaluru,Office Supplies,Printer Paper,11,4259,46849,175,10,Delivered,Unknown,Normal,On Time
108969,4/24/2024,P0401,W02,S010,Pune,Furniture,Table,5,2657,13285,465,8,Delivered,Unknown,Normal,On Time
108970,04/08/2024,P0725,W02,S006,Delhi,Electronics,Headphones,1,2461,2461,223,5,Delivered,Unknown,Normal,On Time
108971,3/27/2025,P0699,W01,S006,Kolkata,Electronics,Laptop,9,2674,24066,61,7,Pending,Unknown,Normal,On Time
108972,11/30/2024,P0191,W03,S004,Pune,Office Supplies,Marker,10,934,9340,286,2,Pending,Unknown,Normal,On Time
108973,12/06/2024,P0017,W01,S020,Delhi,Electronics,Laptop,250,779,194750,332,10,Delivered,Unknown,Outlier,On Time
108974,10/02/2025,P0497,W02,S017,Delhi,Office Supplies,Marker,20,2962,59240,350,8,Cancelled,Unknown,Normal,On Time
108975,7/21/2024,P0457,W03,S002,Ahmedabad,Office Supplies,Notebook,16,2740,43840,136,6,Cancelled,Unknown,Normal,On Time
108976,06/08/2024,P0119,W01,S014,Pune,Furniture,Table,10,2819,28190,430,8,Delivered,Unknown,Normal,On Time
108977,01/06/2025,P0787,W03,S016,Ahmedabad,Office Supplies,Printer Paper,17,955,16235,117,9,Cancelled,Unknown,Normal,On Time
108978,7/26/2024,P0751,W05,S018,Bengaluru,Electronics,Keyboard,20,265,5300,453,10,Delivered,Unknown,Normal,On Time
108979,03/07/2024,P0701,W05,S019,Vizag,Electronics,Laptop,4,2231,8924,231,9,Shipped,Unknown,Normal,On Time
108980,7/30/2024,P0602,W05,S014,Chennai,Furniture,Desk,3,1884,5652,298,8,Shipped,Unknown,Normal,On Time
108981,4/14/2024,P0499,W04,S014,Vizag,Office Supplies,Pen,15,478,7170,373,5,Pending,Unknown,Normal,On Time
108982,04/07/2025,P0781,W01,S013,Delhi,Office Supplies,Notebook,20,1640,32800,186,2,Delivered,Unknown,Normal,On Time
108983,5/18/2025,P0208,W04,S019,Kolkata,Office Supplies,Pen,1,4980,4980,288,1,Delivered,Unknown,Normal,On Time
108984,5/13/2025,P0483,W04,S020,Bengaluru,Office Supplies,Pen,8,1267,10136,197,3,Delivered,Unknown,Normal,On Time
108985,11/15/2024,P0368,W05,S020,Bengaluru,Furniture,Shelf,12,4488,53856,307,6,Cancelled,Unknown,Normal,On Time
108986,2/16/2024,P0730,W01,S002,Vizag,Office Supplies,Stapler,9,2867,25803,344,6,Shipped,Unknown,Normal,On Time
108987,07/07/2024,P0570,W05,S017,Kolkata,Office Supplies,Pen,14,4826,67564,406,2,Shipped,Unknown,Normal,On Time
108988,4/29/2025,P0767,W03,S008,Ahmedabad,Office Supplies,Notebook,19,2919,55461,61,9,Delivered,Unknown,Normal,On Time
108989,1/16/2024,P0267,W02,S009,Pune,Electronics,Monitor,1,818,818,109,8,Pending,Unknown,Normal,On Time
108990,1/29/2025,P0107,W02,S020,Jaipur,Furniture,Cabinet,17,4668,79356,108,2,Cancelled,Unknown,Normal,On Time
108991,7/24/2025,P0256,W01,S016,Bengaluru,Office Supplies,Marker,15,203,3045,108,10,Shipped,Unknown,Normal,On Time
108992,6/17/2024,P0688,W04,S009,Pune,Office Supplies,Notebook,11,4348,47828,213,8,Delivered,Unknown,Normal,On Time
108993,4/21/2025,P0496,W01,S003,Kolkata,Office Supplies,Pen,14,2416,33824,446,3,Shipped,Unknown,Normal,On Time
108994,9/22/2025,P0518,W04,S011,Mumbai,Furniture,Cabinet,2,4168,8336,492,10,Pending,Unknown,Normal,On Time
108995,12/23/2025,P0140,W05,S008,Hyderabad,Office Supplies,Printer Paper,9,3967,35703,209,1,Pending,Unknown,Normal,On Time
108996,04/08/2024,P0794,W04,S009,Hyderabad,Office Supplies,Stapler,4,3102,12408,167,5,Delivered,Unknown,Normal,On Time
108997,2/17/2024,P0557,W05,S010,Delhi,Electronics,Headphones,8,4910,39280,241,4,Shipped,Unknown,Normal,On Time
108998,6/27/2024,P0560,W03,S001,Pune,Office Supplies,Printer Paper,12,3955,47460,62,3,Pending,Unknown,Normal,On Time
108999,10/16/2025,P0517,W03,S013,Ahmedabad,Office Supplies,Notebook,5,2044,10220,109,2,Delivered,Unknown,Normal,On Time
109000,07/07/2024,P0275,W05,S013,Vizag,Electronics,Headphones,15,2349,35235,320,9,Delivered,Unknown,Normal,On Time
109001,10/01/2024,P0458,W03,S011,Vizag,Furniture,Shelf,8,3250,26000,425,8,Delivered,Unknown,Normal,On Time
109002,8/22/2025,P0156,W01,S012,Vizag,Electronics,Monitor,19,4978,94582,110,1,Cancelled,Unknown,Normal,On Time
109003,08/07/2024,P0456,W02,S003,Jaipur,Furniture,Table,2,4508,9016,85,3,Shipped,Unknown,Normal,On Time
109004,4/16/2024,P0557,W03,S009,Mumbai,Office Supplies,Printer Paper,12,1021,12252,495,2,Pending,Unknown,Normal,On Time
109005,11/21/2025,P0504,W02,S018,Ahmedabad,Furniture,Chair,4,761,3044,477,10,Cancelled,Unknown,Normal,On Time
109006,6/30/2025,P0538,W02,S003,Vizag,Electronics,Monitor,7,257,1799,84,7,Cancelled,Unknown,Normal,On Time
109007,02/12/2025,P0472,W05,S018,Pune,Office Supplies,Marker,7,4892,34244,351,3,Cancelled,Unknown,Normal,On Time
109008,12/18/2025,P0183,W05,S015,Ahmedabad,Office Supplies,Stapler,3,3156,9468,484,3,Pending,Unknown,Normal,On Time
109009,09/05/2025,P0440,W05,S006,Jaipur,Electronics,Laptop,5,1725,8625,137,10,pending,Unknown,Normal,On Time
109010,1/17/2024,P0566,W02,S007,Hyderabad,Electronics,Mouse,8,656,5248,385,4,Delivered,Unknown,Normal,On Time
109011,4/16/2025,P0542,W01,S017,Jaipur,Electronics,Laptop,6,2086,12516,81,1,Delivered,Unknown,Normal,On Time
109012,07/03/2024,P0180,W04,S019,Ahmedabad,Office Supplies,Printer Paper,12,3901,46812,122,9,pending,Unknown,Normal,On Time
109013,2/28/2025,P0591,W03,S012,Bengaluru,Office Supplies,Stapler,2,4079,8158,250,3,Pending,Unknown,Normal,On Time
109014,11/27/2025,P0694,W02,S015,Kolkata,Furniture,Chair,12,4473,53676,330,1,Shipped,Unknown,Normal,On Time
109015,1/25/2024,P0070,W02,S017,Jaipur,Furniture,Table,11,458,5038,167,3,Delivered,Unknown,Normal,On Time
109016,01/08/2024,P0331,W04,S008,Pune,Furniture,Table,2,4657,9314,269,10,Delivered,Unknown,Normal,On Time
109017,10/13/2024,P0472,W03,S001,Chennai,Office Supplies,Notebook,14,4272,59808,382,6,Pending,Unknown,Normal,On Time
109018,06/10/2024,P0546,W01,S018,Hyderabad,Office Supplies,Stapler,8,1373,10984,205,10,Pending,Unknown,Normal,On Time
109019,8/29/2024,P0777,W05,S002,Jaipur,Furniture,Chair,8,3093,24744,486,9,Cancelled,Unknown,Normal,On Time
109020,5/20/2024,P0393,W05,S008,Jaipur,Office Supplies,Printer Paper,10,617,6170,180,4,Pending,Unknown,Normal,On Time
109021,01/08/2025,P0316,W03,S003,Hyderabad,Electronics,Mouse,18,1843,33174,431,1,Delivered,Unknown,Normal,On Time
109022,05/05/2025,P0471,W02,S016,Pune,Furniture,Cabinet,9,1190,10710,212,5,Shipped,Unknown,Normal,On Time
109023,05/11/2024,P0578,W04,S020,Chennai,Electronics,Headphones,1,2898,2898,438,3,Pending,Unknown,Normal,On Time
109024,12/21/2025,P0193,W04,S010,Bengaluru,Electronics,Laptop,7,3371,23597,167,7,Pending,Unknown,Normal,On Time
109025,9/19/2024,P0081,W04,S012,Bengaluru,Office Supplies,Notebook,4,3544,14176,496,1,Pending,Unknown,Normal,On Time
109026,11/07/2025,P0698,W02,S011,Ahmedabad,Furniture,Table,6,1066,6396,432,9,Delivered,Unknown,Normal,On Time
109027,05/03/2024,P0655,W01,S002,Pune,Furniture,Cabinet,10,2687,26870,71,10,Cancelled,Unknown,Normal,On Time
109028,03/09/2025,P0094,W05,S001,Pune,Furniture,Table,10,4528,45280,443,9,Delivered,Unknown,Normal,On Time
109029,9/29/2024,P0210,W02,S015,Bengaluru,Furniture,Chair,13,283,3679,366,1,Delivered,Unknown,Normal,On Time
109030,8/20/2024,P0481,W05,S012,Ahmedabad,Electronics,Headphones,8,373,2984,246,9,Cancelled,Unknown,Normal,On Time
109031,09/07/2025,P0087,W02,S002,Hyderabad,Furniture,Desk,10,2044,20440,261,45,Delivered,Unknown,Normal,Delayed
109032,2/18/2025,P0674,W05,S015,Bengaluru,Furniture,Cabinet,13,482,6266,496,10,Delivered,Unknown,Normal,On Time
109033,3/23/2025,P0589,W02,S012,Bengaluru,Office Supplies,Marker,11,1308,14388,500,7,Pending,Unknown,Normal,On Time
109034,03/10/2025,P0609,W05,S009,Bengaluru,Furniture,Cabinet,5,3216,16080,422,1,Pending,Unknown,Normal,On Time
109035,6/20/2024,P0571,W01,S006,Chennai,Furniture,Desk,7,290,2030,178,9,Shipped,Unknown,Normal,On Time
109036,11/29/2024,P0515,W04,S012,Jaipur,Furniture,Chair,13,1672,21736,384,7,Cancelled,Unknown,Normal,On Time
109037,6/30/2024,P0350,W04,S004,Mumbai,Office Supplies,Pen,3,625,1875,365,8,Shipped,Unknown,Normal,On Time
109038,6/27/2025,P0271,W02,S020,Ahmedabad,Electronics,Laptop,1,1341,1341,266,3,Delivered,Unknown,Normal,On Time
109039,11/17/2025,P0746,W03,S005,Hyderabad,Furniture,Cabinet,19,3351,63669,412,4,Pending,Unknown,Normal,On Time
109040,11/07/2024,P0685,W03,S016,Chennai,Electronics,Keyboard,11,489,5379,325,4,Cancelled,Unknown,Normal,On Time
109041,10/13/2024,P0371,W03,S006,Ahmedabad,Electronics,Monitor,1,3142,3142,161,1,Cancelled,Unknown,Normal,On Time
109042,05/03/2024,P0051,W02,S020,Delhi,Furniture,Table,16,321,5136,297,10,Cancelled,Unknown,Normal,On Time
109043,01/10/2025,P0066,W05,S014,Ahmedabad,Office Supplies,Marker,15,3820,57300,362,1,Delivered,Unknown,Normal,On Time
109044,9/22/2024,P0400,W04,S003,Mumbai,Office Supplies,Pen,15,2301,34515,55,7,Pending,Unknown,Normal,On Time
109045,1/28/2025,P0305,W02,S014,Mumbai,Electronics,Mouse,3,450,1350,154,8,Shipped,Unknown,Normal,On Time
109046,2/18/2024,P0197,W01,S019,Jaipur,Office Supplies,Notebook,5,1783,8915,385,3,Delivered,Unknown,Normal,On Time
109047,4/30/2025,P0066,W03,S014,Vizag,Electronics,Headphones,2,4010,8020,415,6,Cancelled,Unknown,Normal,On Time
109048,3/17/2024,P0009,W05,S007,Jaipur,Office Supplies,Stapler,15,2669,40035,136,3,Delivered,Unknown,Normal,On Time
109049,4/24/2025,P0621,W05,S020,Hyderabad,Office Supplies,Marker,15,3947,59205,267,4,Cancelled,Unknown,Normal,On Time
109050,4/28/2024,P0202,W05,S005,Vizag,Furniture,Cabinet,2,803,1606,333,2,Delivered,Unknown,Normal,On Time
109051,7/13/2024,P0635,W03,S012,Delhi,Electronics,Laptop,2,2412,4824,286,10,Pending,Unknown,Normal,On Time
109052,2/17/2024,P0491,W01,S019,Jaipur,Electronics,Laptop,18,3704,66672,420,2,Delivered,Unknown,Normal,On Time
109053,10/07/2024,P0130,W04,S002,Ahmedabad,Furniture,Chair,14,1292,18088,148,3,Delivered,Unknown,Normal,On Time
109054,10/03/2024,P0266,W02,S006,Pune,Electronics,Mouse,7,951,6657,277,10,Pending,Unknown,Normal,On Time
109055,02/05/2024,P0311,W05,S005,Hyderabad,Office Supplies,Stapler,12,4547,54564,478,8,Delivered,Unknown,Normal,On Time
109056,10/16/2024,P0035,W05,S020,Hyderabad,Office Supplies,Marker,12,4303,51636,188,8,Delivered,Unknown,Normal,On Time
109057,5/28/2024,P0226,W01,S010,Pune,Office Supplies,Pen,1,3518,3518,291,4,Shipped,Unknown,Normal,On Time
109058,2/16/2025,P0612,W05,S008,Delhi,Furniture,Table,8,4034,32272,385,1,Pending,Unknown,Normal,On Time
109059,6/18/2024,P0030,W05,S016,Hyderabad,Furniture,Desk,19,2596,49324,193,2,Cancelled,Unknown,Normal,On Time
109060,4/23/2025,P0027,W04,S015,Delhi,Furniture,Desk,1,3530,3530,171,2,Pending,Unknown,Normal,On Time
109061,8/30/2025,P0669,W04,S017,Hyderabad,Office Supplies,Pen,8,3964,31712,63,6,Cancelled,Unknown,Normal,On Time
109062,11/06/2025,P0394,W01,S011,Chennai,Electronics,Keyboard,8,2489,19912,184,8,Shipped,Unknown,Normal,On Time
109063,9/22/2024,P0573,W01,S014,Hyderabad,Furniture,Table,10,1520,15200,342,10,Pending,Unknown,Normal,On Time
109064,07/08/2025,P0494,W04,S006,Jaipur,Office Supplies,Printer Paper,9,4600,41400,306,4,Shipped,Unknown,Normal,On Time
109065,12/15/2025,P0172,W04,S012,Vizag,Electronics,Mouse,17,3337,56729,178,6,Pending,Unknown,Normal,On Time
109066,3/14/2024,P0252,W04,S020,Pune,Furniture,Chair,10,3348,33480,341,2,Pending,Unknown,Normal,On Time
109067,4/16/2024,P0708,W03,S016,Bengaluru,Office Supplies,Notebook,8,2216,17728,82,8,Pending,Unknown,Normal,On Time
109068,9/28/2024,P0333,W03,S007,Hyderabad,Office Supplies,Printer Paper,13,3732,48516,153,5,Pending,Unknown,Normal,On Time
109069,2/18/2025,P0504,W03,S009,Pune,Office Supplies,Marker,2,4455,8910,97,6,Delivered,Unknown,Normal,On Time
109070,7/26/2024,P0090,W01,S015,Pune,Electronics,Headphones,7,1593,11151,53,3,Pending,Unknown,Normal,On Time
109071,12/14/2025,P0494,W02,S020,Delhi,Furniture,Chair,15,2115,31725,435,5,Shipped,Unknown,Normal,On Time
109072,3/25/2024,P0635,W02,S006,Vizag,Furniture,Shelf,5,1968,9840,186,10,Shipped,Unknown,Normal,On Time
109073,1/29/2025,P0041,W05,S020,Chennai,Electronics,Headphones,18,1549,27882,101,3,Shipped,Unknown,Normal,On Time
109074,6/18/2025,P0425,W03,S012,Chennai,Office Supplies,Marker,19,2805,53295,302,8,Pending,Unknown,Normal,On Time
109075,02/10/2025,P0784,W01,S004,Mumbai,Electronics,Monitor,14,886,12404,490,9,shipped,Unknown,Normal,On Time
109076,07/02/2024,P0223,W04,S003,Pune,Office Supplies,Printer Paper,3,3136,9408,435,10,Cancelled,Unknown,Normal,On Time
109077,3/20/2024,P0704,W03,S001,Delhi,Electronics,Laptop,7,1880,13160,322,5,Shipped,Unknown,Normal,On Time
109078,07/03/2024,P0785,W02,S006,Ahmedabad,Office Supplies,Pen,8,849,6792,275,1,Cancelled,Unknown,Normal,On Time
109079,3/19/2024,P0703,W04,S016,Vizag,Office Supplies,Printer Paper,4,2910,11640,61,1,Cancelled,Unknown,Normal,On Time
109080,5/26/2025,P0100,W02,S013,Ahmedabad,Electronics,Headphones,18,1824,32832,163,7,Shipped,Unknown,Normal,On Time
109081,1/14/2025,P0643,W04,S019,Vizag,Furniture,Cabinet,13,1929,25077,342,8,Delivered,Unknown,Normal,On Time
109082,6/15/2024,P0256,W01,S007,Chennai,Office Supplies,Pen,9,911,8199,357,9,Cancelled,Unknown,Normal,On Time
109083,5/21/2024,P0571,W03,S002,Ahmedabad,Furniture,Desk,3,2444,7332,364,2,Pending,Unknown,Normal,On Time
109084,11/29/2024,P0725,W03,S015,Pune,Electronics,Laptop,13,3691,47983,135,8,Cancelled,Unknown,Normal,On Time
109085,6/30/2024,P0005,W02,S019,Hyderabad,Office Supplies,Stapler,8,1414,11312,51,4,Shipped,Unknown,Normal,On Time
109086,06/08/2025,P0626,W05,S002,Pune,Electronics,Keyboard,18,1619,29142,400,5,Shipped,Unknown,Normal,On Time
109087,09/04/2025,P0777,W04,S008,Mumbai,Office Supplies,Printer Paper,16,3975,63600,433,7,Pending,Unknown,Normal,On Time
109088,12/31/2024,P0591,W02,S020,Chennai,Furniture,Desk,7,2349,16443,68,4,Shipped,Unknown,Normal,On Time
109089,8/26/2024,P0191,W04,S015,Ahmedabad,Electronics,Keyboard,6,4005,24030,217,9,Delivered,Unknown,Normal,On Time
109090,6/22/2025,P0518,W05,S009,Ahmedabad,Electronics,Monitor,11,4477,49247,299,10,Shipped,Unknown,Normal,On Time
109091,02/12/2025,P0208,W01,S003,Ahmedabad,Office Supplies,Marker,18,313,5634,282,6,Shipped,Unknown,Normal,On Time
109092,2/19/2024,P0750,W04,S003,Pune,Furniture,Desk,6,401,2406,55,5,Pending,Unknown,Normal,On Time
109093,12/21/2024,P0247,W05,S003,Ahmedabad,Electronics,Keyboard,10,804,8040,134,3,Pending,Unknown,Normal,On Time
109094,07/08/2024,P0473,W03,S012,Mumbai,Office Supplies,Printer Paper,2,3074,6148,237,5,Shipped,Unknown,Normal,On Time
109095,6/29/2025,P0546,W04,S011,Delhi,Electronics,Laptop,7,691,4837,453,4,Pending,Unknown,Normal,On Time
109096,09/03/2024,P0418,W05,S005,Vizag,Office Supplies,Printer Paper,18,3176,57168,397,5,Pending,Unknown,Normal,On Time
109097,03/06/2024,P0730,W03,S006,Kolkata,Furniture,Chair,10,3437,34370,135,5,Pending,Unknown,Normal,On Time
109098,5/19/2025,P0582,W04,S017,Chennai,Furniture,Cabinet,6,3966,23796,113,2,Pending,Unknown,Normal,On Time
109099,2/21/2024,P0581,W01,S008,Vizag,Furniture,Cabinet,10,800,8000,454,3,Cancelled,Unknown,Normal,On Time
109100,1/22/2025,P0127,W04,S014,Hyderabad,Furniture,Shelf,6,3098,18588,335,10,Shipped,Unknown,Normal,On Time
109101,03/09/2025,P0002,W04,S010,Chennai,Furniture,Shelf,10,1592,15920,79,1,Delivered,Unknown,Normal,On Time
109102,10/19/2024,P0222,W04,S016,Mumbai,Furniture,Chair,7,4143,29001,212,3,Cancelled,Unknown,Normal,On Time
109103,9/16/2024,P0737,W01,S002,Chennai,Furniture,Shelf,3,2517,7551,297,4,Delivered,Unknown,Normal,On Time
109104,4/22/2025,P0332,W01,S010,Delhi,Furniture,Shelf,5,3719,18595,139,7,Delivered,Unknown,Normal,On Time
109105,6/17/2025,P0525,W01,S004,Delhi,Office Supplies,Notebook,13,1732,22516,234,7,Delivered,Unknown,Normal,On Time
109106,10/07/2024,P0294,W01,S006,Bengaluru,Office Supplies,Pen,16,3136,50176,283,7,Shipped,Unknown,Normal,On Time
109107,12/04/2025,P0180,W01,S009,Vizag,Electronics,Keyboard,19,3377,64163,278,9,Pending,Unknown,Normal,On Time
109108,4/16/2025,P0658,W05,S005,Kolkata,Furniture,Cabinet,13,2429,31577,485,3,Delivered,Unknown,Normal,On Time
109109,03/10/2025,P0338,W03,S001,Hyderabad,Office Supplies,Notebook,8,4974,39792,164,45,Shipped,Unknown,Normal,Delayed
109110,3/25/2025,P0306,W02,S007,Mumbai,Office Supplies,Stapler,15,2232,33480,99,9,Delivered,Unknown,Normal,On Time
109111,1/29/2024,P0776,W03,S008,Bengaluru,Furniture,Shelf,20,1552,31040,168,6,Shipped,Unknown,Normal,On Time
109112,11/06/2024,P0240,W04,S010,Delhi,Furniture,Table,17,4175,70975,166,7,Shipped,Unknown,Normal,On Time
109113,03/05/2024,P0292,W02,S003,Vizag,Office Supplies,Notebook,20,930,18600,233,8,Delivered,Unknown,Normal,On Time
109114,01/05/2024,P0580,W03,S011,Bengaluru,Furniture,Chair,7,295,2065,101,5,Shipped,Unknown,Normal,On Time
109115,7/15/2025,P0433,W02,S009,Vizag,Electronics,Headphones,4,4272,17088,117,1,Pending,Unknown,Normal,On Time
109116,03/03/2024,P0520,W01,S006,Chennai,Office Supplies,Pen,6,4941,29646,70,2,Pending,Unknown,Normal,On Time
109117,7/15/2024,P0738,W04,S020,Hyderabad,Electronics,Keyboard,18,1338,24084,448,8,Cancelled,Unknown,Normal,On Time
109118,10/22/2024,P0691,W01,S005,Pune,Office Supplies,Notebook,12,4882,58584,192,3,Pending,Unknown,Normal,On Time
109119,05/11/2024,P0400,W04,S009,Vizag,Electronics,Keyboard,1,4166,4166,222,8,Delivered,Unknown,Normal,On Time
109120,05/12/2024,P0624,W02,S008,Chennai,Furniture,Desk,17,1915,32555,289,7,Delivered,Unknown,Normal,On Time
109121,9/13/2024,P0298,W05,S016,Delhi,Electronics,Monitor,15,1565,23475,204,5,Delivered,Unknown,Normal,On Time
109122,04/04/2025,P0053,W03,S003,Jaipur,Office Supplies,Stapler,1,4838,4838,415,1,pending,Unknown,Normal,On Time
109123,4/27/2025,P0063,W03,S019,Jaipur,Electronics,Mouse,3,1003,3009,395,2,Pending,Unknown,Normal,On Time
109124,9/29/2024,P0060,W04,S007,Ahmedabad,Electronics,Keyboard,11,2391,26301,323,7,Shipped,Unknown,Normal,On Time
109125,3/25/2024,P0629,W03,S017,Bengaluru,Furniture,Chair,4,452,1808,319,7,Shipped,Unknown,Normal,On Time
109126,8/16/2024,P0021,W04,S004,Hyderabad,Furniture,Table,19,4997,94943,288,10,Delivered,Unknown,Normal,On Time
109127,11/09/2024,P0706,W03,S006,Jaipur,Furniture,Table,4,852,3408,172,6,Cancelled,Unknown,Normal,On Time
109128,7/21/2025,P0371,W04,S007,Hyderabad,Office Supplies,Notebook,17,4873,82841,86,2,Cancelled,Unknown,Normal,On Time
109129,5/28/2024,P0676,W05,S009,Delhi,Electronics,Laptop,7,1730,12110,240,8,Delivered,Unknown,Normal,On Time
109130,09/11/2025,P0403,W05,S008,Delhi,Office Supplies,Marker,18,1738,31284,500,7,Cancelled,Unknown,Normal,On Time
